Stem,Status,Description,LineData
Leaf_Healthy_Leaf_Healthy_465_jpg.rf.df26c93f857633f49316b401e9ae1a90,MALFORMED,Invalid part count,3 0.4609375 0.075 0.48125 0.075 0.4859375 0.08125 0.49375 0.0828125 0.4953125 0.0859375 0.5015625 0.0875 0.5078125 0.09375 0.521875 0.1 0.525 0.10625 0.5296875 0.1078125 0.5328125 0.1125 0.5359375 0.1125 0.5390625 0.11875 0.546875 0.125 0.5484375 0.13125 0.559375 0.140625 0.5609375 0.1484375 0.5671875 0.153125 0.56875 0.159375 0.571875 0.1609375 0.5734375 0.16875 0.5765625 0.1703125 0.58125 0.18125 0.584375 0.1828125 0.5859375 0.19375 0.5890625 0.1953125 0.5890625 0.2015625 0.5921875 0.203125 0.59375 0.2171875 0.596875 0.21875 0.5984375 0.23125 0.6015625 0.2328125 0.6015625 0.2421875 0.6046875 0.24375 0.60625 0.2640625 0.609375 0.265625 0.6109375 0.284375 0.6140625 0.2859375 0.6140625 0.30625 0.6171875 0.3078125 0.6171875 0.33125 0.61875 0.3421875 0.621875 0.34375 0.6234375 0.3578125 0.6234375 0.3796875 0.6265625 0.38125 0.6265625 0.3890625 0.6296875 0.390625 0.63125 0.4265625 0.634375 0.428125 0.6359375 0.471875 0.6390625 0.4734375 0.6390625 0.4796875 0.6359375 0.48125 0.6359375 0.4859375 0.6390625 0.4875 0.6390625 0.5171875 0.6421875 0.51875 0.6421875 0.5859375 0.64375 0.5875 0.6421875 0.659375 0.6390625 0.6609375 0.6390625 0.6765625 0.6359375 0.678125 0.634375 0.7140625 0.63125 0.715625 0.6296875 0.7359375 0.6265625 0.7375 0.6265625 0.746875 0.6234375 0.7484375 0.6234375 0.75625 0.621875 0.7640625 0.61875 0.765625 0.6171875 0.78125 0.6140625 0.7828125 0.6140625 0.7890625 0.6109375 0.790625 0.609375 0.8046875 0.60625 0.80625 0.6046875 0.8140625 0.5984375 0.8203125 0.596875 0.83125 0.59375 0.8328125 0.5921875 0.8421875 0.5890625 0.84375 0.584375 0.85625 0.58125 0.8578125 0.5796875 0.8671875 0.571875 0.875 0.571875 0.8796875 0.5640625 0.8875 0.5640625 0.8921875 0.5609375 0.89375 0.5609375 0.896875 0.55625 0.9 0.5546875 0.909375 0.5484375 0.915625 0.5390625 0.934375 0.534375 0.9375 0.534375 0.9421875 0.5234375 0.953125 0.521875 0.9609375 0.51875 0.9625 0.5171875 0.96875 0.5171875 0.9796875 0.5140625 0.98125 0.5140625 0.9859375 0.5109375 0.9875 0.509375 0.996875 0.4984375 0.996875 0.4984375 0.99375 0.4953125 0.9921875 0.4953125 0.9859375 0.490625 0.98125 0.490625 0.9734375 0.4875 0.971875 0.4859375 0.9625 0.4828125 0.9609375 0.48125 0.953125 0.475 0.9484375 0.4734375 0.940625 0.4703125 0.9390625 0.46875 0.9328125 0.4625 0.9296875 0.4625 0.925 0.4578125 0.921875 0.45625 0.915625 0.4453125 0.9046875 0.44375 0.8953125 0.4375 0.8921875 0.4359375 0.8828125 0.43125 0.8796875 0.43125 0.875 0.425 0.871875 0.41875 0.8578125 0.415625 0.85625 0.4109375 0.8453125 0.4078125 0.84375 0.40625 0.8359375 0.4 0.83125 0.3984375 0.8234375 0.3953125 0.821875 0.39375 0.8171875 0.39375 0.8109375 0.3875 0.8046875 0.3859375 0.7953125 0.3828125 0.79375 0.38125 0.78125 0.378125 0.7796875 0.378125 0.775 0.375 0.7734375 0.3734375 0.75625 0.3703125 0.7546875 0.36875 0.74375 0.365625 0.7421875 0.365625 0.7328125 0.3625 0.73125 0.3609375 0.7125 0.3578125 0.7109375 0.35625 0.6953125 0.353125 0.69375 0.353125 0.68125 0.35 0.6796875 0.3484375 0.6375 0.3453125 0.6359375 0.34375 0.621875 0.34375 0.5609375 0.340625 0.559375 0.340625 0.5453125 0.34375 0.54375 0.34375 0.4453125 0.3453125 0.44375 0.3453125 0.4203125 0.3484375 0.41875 0.3484375 0.340625 0.35 0.3390625 0.35 0.303125 0.353125 0.3015625 0.353125 0.2625 0.35625 0.2609375 0.3578125 0.240625 0.3609375 0.2390625 0.3625 0.2234375 0.365625 0.221875 0.365625 0.215625 0.36875 0.2140625 0.3703125 0.2 0.3734375 0.1984375 0.375 0.1875 0.38125 0.18125 0.3828125 0.1734375 0.3859375 0.171875 0.3875 0.1609375 0.39375 0.1546875 0.4 0.140625 0.4109375 0.1296875 0.4125 0.1234375 0.4609375 0.0765625
Leaf_Healthy_Leaf_Healthy_466,VALID,,
Leaf_Healthy_Leaf_Healthy_467,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_468,VALID,,
Leaf_Healthy_Leaf_Healthy_469,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_47,VALID,,
Leaf_Healthy_Leaf_Healthy_470,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_471,VALID,,
Leaf_Healthy_Leaf_Healthy_472,VALID,,
Leaf_Healthy_Leaf_Healthy_473,VALID,,
Leaf_Healthy_Leaf_Healthy_474,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_475,VALID,,
Leaf_Healthy_Leaf_Healthy_476,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_477,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_478,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_479,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_48,VALID,,
Leaf_Healthy_Leaf_Healthy_480,VALID,,
Leaf_Healthy_Leaf_Healthy_481,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_482,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_483,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_484,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_49,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_5,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_50,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_51,VALID,,
Leaf_Healthy_Leaf_Healthy_52,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_53,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_54,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_55,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_56,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_57,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_58,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_59,VALID,,
Leaf_Healthy_Leaf_Healthy_6,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_60,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_61,VALID,,
Leaf_Healthy_Leaf_Healthy_62,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_63,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_64,VALID,,
Leaf_Healthy_Leaf_Healthy_65,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_66,VALID,,
Leaf_Healthy_Leaf_Healthy_67,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_68,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_69,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_7,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_70,VALID,,
Leaf_Healthy_Leaf_Healthy_71,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_72,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_73,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_74,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_75,VALID,,
Leaf_Healthy_Leaf_Healthy_76,VALID,,
Leaf_Healthy_Leaf_Healthy_77,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_78,VALID,,
Leaf_Healthy_Leaf_Healthy_79,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_8,VALID,,
Leaf_Healthy_Leaf_Healthy_80,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_81,VALID,,
Leaf_Healthy_Leaf_Healthy_82,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_83,VALID,,
Leaf_Healthy_Leaf_Healthy_84,VALID,,
Leaf_Healthy_Leaf_Healthy_85,VALID,,
Leaf_Healthy_Leaf_Healthy_86,VALID,,
Leaf_Healthy_Leaf_Healthy_87,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_88,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_89,VALID,,
Leaf_Healthy_Leaf_Healthy_9,VALID,,
Leaf_Healthy_Leaf_Healthy_90,VALID,,
Leaf_Healthy_Leaf_Healthy_91,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_92,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_93,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_94,VALID,,
Leaf_Healthy_Leaf_Healthy_95,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_96,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_97,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_98,MISSING_LABEL,,No label file
Leaf_Healthy_Leaf_Healthy_99,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_1,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_10,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_100,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_101,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_102,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_103,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_104,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_105,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_106,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_107,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_108,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_109,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_11,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_110,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_111,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_112,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_113,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_114,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_115,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_116,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_117,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_118,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_119,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_12,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_120,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_121,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_122,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_123,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_124,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_125,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_126,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_127,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_128,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_129,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_13,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_130,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_131,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_132,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_133,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_134,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_135,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_136,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_137,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_138,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_139,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_14,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_140,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_141,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_142,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_143,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_144,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_145,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_146,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_147,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_148,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_149,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_15,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_150,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_151,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_152,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_153,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_154,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_155,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_156,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_157,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_158,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_159,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_16,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_160,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_161,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_162,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_163,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_164,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_165,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_166,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_167,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_168,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_169,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_17,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_170,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_171,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_172,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_173,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_174,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_175,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_176,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_177,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_178,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_179,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_18,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_180,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_181,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_182,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_183,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_184,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_185,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_186,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_187,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_188,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_189,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_19,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_190,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_191,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_192,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_193,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_194,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_195,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_196,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_197,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_198,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_199,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_2,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_20,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_200,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_201,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_202,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_203,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_204,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_205,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_206,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_207,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_208,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_209,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_21,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_210,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_211,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_212,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_213,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_214,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_215,VALID,,
Leaf_Phomopsis_Leaf_Phomopsis_216,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_217,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_218,MISSING_LABEL,,No label file
Leaf_Phomopsis_Leaf_Phomopsis_218_jpg.rf.90b34d9e3c63bdb6b495f7068565b844,MALFORMED,Invalid part count,3 0.35625 0 0.5109375 0 0.5125 0.003125 0.5296875 0.003125 0.53125 0.00625 0.546875 0.00625 0.5484375 0.003125 0.5546875 0.003125 0.55625 0 0.6859375 0 0.6875 0.003125 0.6921875 0.003125 0.69375 0.00625 0.6984375 0.00625 0.7 0.003125 0.7109375 0.003125 0.7125 0 0.7984375 0 0.8 0.003125 0.80625 0.003125 0.8078125 0 0.8171875 0 0.81875 0.003125 0.8296875 0.003125 0.83125 0.00625 0.8359375 0.00625 0.8375 0.003125 0.84375 0.003125 0.8453125 0 0.859375 0 0.8609375 0.003125 0.8921875 0.003125 0.89375 0 0.9921875 0 0.99375 0.0046875 0.9984375 0.0078125 0.9984375 0.0390625 0.996875 0.0515625 0.99375 0.053125 0.99375 0.05625 0.9984375 0.0609375 0.9984375 0.1984375 0.996875 0.2046875 0.99375 0.20625 0.996875 0.2078125 0.996875 0.2296875 0.99375 0.23125 0.9984375 0.2328125 0.9984375 0.2734375 0.996875 0.2859375 0.99375 0.2875 0.99375 0.29375 0.996875 0.2953125 0.9984375 0.3 0.9984375 0.4734375 0.996875 0.4890625 0.99375 0.490625 0.9890625 0.5015625 0.9734375 0.5171875 0.95625 0.5171875 0.9546875 0.5140625 0.90625 0.5140625 0.9046875 0.5171875 0.9 0.5171875 0.8921875 0.5265625 0.8875 0.5265625 0.884375 0.53125 0.878125 0.53125 0.8765625 0.534375 0.8703125 0.5359375 0.8671875 0.5421875 0.8609375 0.54375 0.8484375 0.5421875 0.84375 0.5359375 0.8375 0.534375 0.83125 0.525 0.825 0.521875 0.8234375 0.515625 0.803125 0.496875 0.803125 0.49375 0.79375 0.484375 0.79375 0.48125 0.7875 0.4765625 0.7859375 0.4703125 0.775 0.4609375 0.775 0.4578125 0.7703125 0.4546875 0.76875 0.45 0.7625 0.446875 0.75625 0.4328125 0.75 0.4296875 0.75 0.425 0.7453125 0.421875 0.74375 0.415625 0.7375 0.409375 0.7359375 0.403125 0.7328125 0.4015625 0.73125 0.39375 0.728125 0.3921875 0.728125 0.3875 0.7203125 0.3796875 0.71875 0.3703125 0.715625 0.36875 0.715625 0.3625 0.7125 0.3609375 0.7109375 0.353125 0.7078125 0.3515625 0.70625 0.34375 0.703125 0.3421875 0.703125 0.3375 0.7 0.3359375 0.6984375 0.325 0.6953125 0.3234375 0.69375 0.3109375 0.6875 0.3046875 0.6875 0.2984375 0.6859375 0.29375 0.6828125 0.2921875 0.68125 0.28125 0.678125 0.2796875 0.678125 0.2734375 0.675 0.271875 0.675 0.2625 0.6734375 0.25625 0.6703125 0.2546875 0.6703125 0.2453125 0.6625 0.24375 0.6609375 0.2453125 0.6609375 0.3359375 0.659375 0.3375 0.6609375 0.3453125 0.6609375 0.371875 0.659375 0.3734375 0.6609375 0.421875 0.659375 0.4234375 0.659375 0.4546875 0.65625 0.45625 0.65625 0.471875 0.659375 0.4734375 0.659375 0.49375 0.65625 0.4953125 0.6546875 0.596875 0.6515625 0.5984375 0.6515625 0.61875 0.6484375 0.6203125 0.646875 0.6421875 0.64375 0.64375 0.6421875 0.6765625 0.6390625 0.678125 0.6390625 0.6890625 0.6359375 0.690625 0.634375 0.6984375 0.634375 0.7171875 0.63125 0.71875 0.6296875 0.734375 0.6265625 0.7359375 0.6265625 0.74375 0.6234375 0.7453125 0.621875 0.7640625 0.61875 0.765625 0.6171875 0.7796875 0.6140625 0.78125 0.6140625 0.7859375 0.6109375 0.7875 0.609375 0.8015625 0.60625 0.803125 0.6046875 0.821875 0.5984375 0.828125 0.5984375 0.834375 0.596875 0.8390625 0.59375 0.840625 0.5921875 0.8515625 0.5859375 0.8578125 0.5859375 0.8640625 0.584375 0.86875 0.58125 0.8703125 0.5796875 0.88125 0.5734375 0.8859375 0.571875 0.8921875 0.5640625 0.9 0.5640625 0.9046875 0.55625 0.9109375 0.5546875 0.9171875 0.5484375 0.9203125 0.5421875 0.934375 0.5375 0.9359375 0.534375 0.9421875 0.5265625 0.9484375 0.5265625 0.9515625 0.5015625 0.975 0.5015625 0.9796875 0.4890625 0.990625 0.4890625 0.99375 0.4859375 0.99375 0.484375 0.996875 0.453125 0.996875 0.45 0.99375 0.4484375 0.9859375 0.4453125 0.984375 0.44375 0.9734375 0.4375 0.96875 0.4359375 0.9609375 0.428125 0.9546875 0.428125 0.95 0.41875 0.9421875 0.41875 0.9375 0.4125 0.934375 0.40625 0.9203125 0.4 0.9171875 0.4 0.9125 0.390625 0.9046875 0.390625 0.9 0.3828125 0.89375 0.38125 0.8859375 0.3734375 0.8796875 0.3734375 0.875 0.365625 0.8671875 0.365625 0.8625 0.3625 0.8609375 0.3625 0.8578125 0.3578125 0.8546875 0.3578125 0.8484375 0.35625 0.84375 0.353125 0.8421875 0.353125 0.8359375 0.3453125 0.8265625 0.34375 0.815625 0.340625 0.8140625 0.340625 0.8078125 0.3375 0.80625 0.3359375 0.790625 0.3328125 0.7890625 0.33125 0.7734375 0.328125 0.771875 0.328125 0.7625 0.325 0.7609375 0.3234375 0.7484375 0.3203125 0.746875 0.31875 0.73125 0.315625 0.7296875 0.315625 0.7203125 0.3125 0.71875 0.3109375 0.7 0.3078125 0.6984375 0.30625 0.6609375 0.303125 0.659375 0.303125 0.65 0.3 0.6484375 0.2984375 0.603125 0.2953125 0.6015625 0.29375 0.5921875 0.29375 0.55625 0.290625 0.5546875 0.290625 0.5109375 0.2875 0.509375 0.2875 0.503125 0.290625 0.5015625 0.290625 0.4578125 0.29375 0.45625 0.29375 0.43125 0.290625 0.4296875 0.290625 0.4234375 0.29375 0.421875 0.2953125 0.3578125 0.2984375 0.35625 0.3 0.33125 0.303125 0.3296875 0.3 0.3234375 0.303125 0.321875 0.303125 0.2859375 0.30625 0.284375 0.3078125 0.24375 0.3109375 0.2421875 0.3125 0.1828125 0.315625 0.18125 0.315625 0.16875 0.31875 0.1671875 0.3203125 0.1328125 0.3234375 0.13125 0.325 0.1109375 0.328125 0.109375 0.328125 0.0984375 0.33125 0.096875 0.3328125 0.06875 0.3359375 0.0671875 0.3375 0.0484375 0.340625 0.046875 0.340625 0.040625 0.34375 0.0390625 0.3453125 0.0234375 0.3484375 0.021875 0.35 0.0109375 0.35625 0.0046875 0.35625 0.0015625
